math_score,sex,education,BSBM16A,BSBM16B,BSBM16C,BSBM16D,BSBM16E,BSBM16F,BSBM16G,BSBM16H,BSBM16I,BSBM17A,BSBM17B,BSBM17C,BSBM17D,BSBM17E,BSBM17F,BSBM17G,BSBM19A,BSBM19B,BSBM19C,BSBM19D,BSBM19E,BSBM19F,BSBM19G,BSBM19H,BSBM19I,BSBM20A,BSBM20B,BSBM20C,BSBM20D,BSBM20E,BSBM20F,BSBM20G,BSBM20H,BSBM20I,interest,teaching,success,importance
354.94456,0,University or Higher,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,2.6666666666666665,2.2222222222222223
420.84242,0,Secondary or lower,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.4444444444444446,3.5714285714285716,2.3333333333333335,2.5555555555555554
469.81178,0,Don't Know,4.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.111111111111111,3.7142857142857144,4.0,3.888888888888889
345.5961,0,University or Higher,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,3.6666666666666665,4.0
456.50392,0,Don't Know,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.3333333333333335,4.0
412.56496,0,Don't Know,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,3.7142857142857144,3.3333333333333335,4.0
487.66864,0,Secondary or lower,3.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0
404.63693,0,Secondary or lower,3.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.888888888888889,4.0,3.4444444444444446,4.0
388.5566,0,Don't Know,4.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.111111111111111,3.142857142857143,2.6666666666666665,3.5555555555555554
442.90054,0,Don't Know,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.888888888888889,3.4285714285714284,2.5555555555555554,3.111111111111111
439.99711,0,Don't Know,4.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.6666666666666665,4.0,2.6666666666666665,3.5555555555555554
474.06514,0,Don't Know,1.0,1.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,4.0,1.0,1.0,1.8888888888888888,1.7142857142857142,1.8888888888888888,2.5555555555555554
309.26904,0,Secondary or lower,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,1.7142857142857142,1.4444444444444444,3.6666666666666665
527.83305,0,University or Higher,4.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.111111111111111,3.142857142857143,3.5555555555555554,3.7777777777777777
397.92388,0,University or Higher,4.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.7777777777777777,3.142857142857143,3.7777777777777777,3.7777777777777777
335.69544,0,Post-Secondary,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.111111111111111,3.4285714285714284,2.2222222222222223,3.3333333333333335
290.77635,0,Post-Secondary,3.0,4.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,4.0,3.2222222222222223,2.857142857142857,2.2222222222222223,3.0
486.33318,0,University or Higher,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,1.8888888888888888,3.4285714285714284,1.6666666666666667,3.4444444444444446
267.41874,0,University or Higher,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6666666666666667,1.5714285714285714,2.3333333333333335,1.0
268.45154,0,Post-Secondary,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6666666666666667,1.0,2.6666666666666665,1.0
329.15098,0,University or Higher,1.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,1.7777777777777777,1.7142857142857142,2.4444444444444446,2.2222222222222223
439.61762,0,Don't Know,4.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,3.0,4.0,3.0,3.5714285714285716,2.6666666666666665,3.0
467.36545,1,Secondary or lower,4.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.4444444444444446,3.7142857142857144,2.5555555555555554,3.111111111111111
316.88618,1,Secondary or lower,3.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.888888888888889,3.5714285714285716,1.6666666666666667,3.5555555555555554
376.14347,1,Don't Know,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,1.8888888888888888,3.5714285714285716,1.8888888888888888,3.7777777777777777
404.02582,1,Post-Secondary,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.2222222222222223,4.0,2.6666666666666665,2.7777777777777777
339.87833,1,Secondary or lower,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.7777777777777777,3.857142857142857,2.6666666666666665,3.6666666666666665
434.7527,1,Secondary or lower,3.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.111111111111111,4.0,3.0,3.5555555555555554
350.44098,1,Post-Secondary,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.2222222222222223,4.0,3.111111111111111,3.6666666666666665
444.02499,1,Post-Secondary,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.3333333333333335,4.0,3.5555555555555554,3.7777777777777777
289.41661,1,Don't Know,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.5555555555555554,2.7142857142857144,2.3333333333333335,2.6666666666666665
312.60274,1,Don't Know,1.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,2.3333333333333335,3.0,2.3333333333333335,3.3333333333333335
612.81322,0,Don't Know,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,2.3333333333333335,3.857142857142857,3.111111111111111,2.6666666666666665
477.8986,0,Don't Know,3.0,2.0,1.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,2.6666666666666665,3.142857142857143,2.3333333333333335,3.2222222222222223
437.72728,0,Don't Know,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.4444444444444446,2.4285714285714284,1.6666666666666667,1.6666666666666667
457.16859,0,University or Higher,3.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.4444444444444446,3.4285714285714284,2.5555555555555554,3.7777777777777777
470.34393,0,Don't Know,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.6666666666666665,3.4285714285714284,2.4444444444444446,4.0
497.05841,0,University or Higher,4.0,1.0,2.0,4.0,4.0,1.0,3.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.3333333333333335,2.4285714285714284,1.4444444444444444,1.5555555555555556
557.30041,0,Don't Know,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.5555555555555554,3.2857142857142856,2.888888888888889,2.888888888888889
543.88844,0,Don't Know,2.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,2.0,2.2222222222222223,3.4285714285714284,3.3333333333333335,2.6666666666666665
526.86829,0,Secondary or lower,4.0,1.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.2222222222222223,3.857142857142857,3.111111111111111,3.888888888888889
491.23663,0,Don't Know,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.6666666666666665,3.7142857142857144,3.0,4.0
496.79717,0,Don't Know,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.3333333333333335,3.857142857142857,2.6666666666666665,3.4444444444444446
392.07081,0,Don't Know,4.0,4.0,3.0,2.0,1.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.6666666666666665,2.5714285714285716,2.6666666666666665,2.3333333333333335
511.49215,0,Don't Know,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.111111111111111,3.0,2.7777777777777777,4.0
512.41193,0,Don't Know,3.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.3333333333333335,3.857142857142857,2.5555555555555554,3.888888888888889
469.68561,0,University or Higher,4.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.2222222222222223,4.0,3.5555555555555554,4.0
478.48744,1,University or Higher,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.111111111111111,3.7142857142857144,3.0,3.3333333333333335
530.63426,1,Don't Know,4.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,2.6666666666666665,3.0,3.4444444444444446,2.4444444444444446
499.76341,1,Don't Know,1.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,1.8888888888888888,3.857142857142857,1.3333333333333333,3.111111111111111
553.17019,1,Don't Know,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,2.5555555555555554,3.0,3.4444444444444446,3.111111111111111
507.19514,1,University or Higher,4.0,1.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.111111111111111,3.857142857142857,3.2222222222222223,3.7777777777777777
433.41523,1,University or Higher,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.888888888888889,3.857142857142857,2.4444444444444446,3.7777777777777777
488.87827,1,University or Higher,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,2.2222222222222223,3.2857142857142856,2.6666666666666665,3.111111111111111
527.10023,1,University or Higher,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.4444444444444446,3.142857142857143,2.6666666666666665,2.7777777777777777
530.00467,1,University or Higher,4.0,1.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.3333333333333335,3.857142857142857,3.3333333333333335,3.7777777777777777
566.49609,1,University or Higher,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,2.4444444444444446,3.857142857142857,2.5555555555555554,2.888888888888889
496.63337,1,Secondary or lower,4.0,1.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.857142857142857,3.3333333333333335,3.5555555555555554
518.55564,1,Post-Secondary,4.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.7142857142857144,3.111111111111111,2.7777777777777777
525.4296,1,University or Higher,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.4444444444444446,4.0,2.7777777777777777,3.5555555555555554
216.09626,1,Secondary or lower,4.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.2222222222222223,3.857142857142857,2.0,3.7777777777777777
402.88401,1,Post-Secondary,4.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,2.888888888888889,3.7142857142857144,3.111111111111111,3.3333333333333335
359.16486,1,Don't Know,4.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.857142857142857,2.7777777777777777,3.3333333333333335
391.48342,1,Don't Know,4.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,1.0,3.0,4.0,2.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.857142857142857,2.888888888888889,3.2222222222222223
317.69115,0,Secondary or lower,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.888888888888889,3.2857142857142856,2.6666666666666665,2.888888888888889
348.72168,0,Post-Secondary,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.111111111111111,1.2857142857142858,2.5555555555555554,3.6666666666666665
272.11941,0,Post-Secondary,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.111111111111111,4.0,2.3333333333333335,4.0
290.54908,0,University or Higher,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,2.888888888888889,3.142857142857143,2.6666666666666665,2.7777777777777777
317.88179,0,Secondary or lower,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.4444444444444446,2.142857142857143,2.6666666666666665,3.0
271.21199,0,University or Higher,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,1.6666666666666667,3.142857142857143,2.4444444444444446,3.4444444444444446
325.63243,0,Don't Know,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6666666666666667,1.4285714285714286,2.4444444444444446,1.0
479.96142,1,Post-Secondary,3.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.2222222222222223,3.857142857142857,3.3333333333333335,3.7777777777777777
441.9556,1,Secondary or lower,4.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.7777777777777777,3.888888888888889
408.98462,1,University or Higher,3.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,2.5555555555555554,3.857142857142857,2.7777777777777777,3.111111111111111
450.31045,1,University or Higher,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,3.6666666666666665,4.0
